X;Y
0.42857674327999995;4.973997100305902
1.6199090943547274;0.06764528670090364
1.4328927136346912;4.376792337344087
-1.5784624734048731;3.034458024160586
-1.6586286302206332;2.267460288929962
-1.5217272738713596;3.2340847864059183
0.8368568407639814;2.1363593767535285
0.24100876724839426;4.810405113289319
-2.103206642201794;2.44201184370852
-0.4835804067491989;3.5145188961224223
0.8934996379249738;1.010930818014234
2.3956416881444795;0.7640585996288441
3.0441484807574137;0.9962003132303372
1.2425880181937505;4.50399192387295
1.8946273992964981;0.22085686105593272
-1.6570737551838948;3.185118211870001
1.2176750632530244;3.892901272884202
1.2021253972398727;3.6441468530978733
-1.3235615380923387;4.130508398224001
1.3419519667624606;0.5935738473587243
-1.7904177263031942;3.0266853188638154
1.1641106995370358;3.791329883867355
1.3608543659183658;0.7102883092625208
0.4389901418302897;4.535928826163947
-2.5356349425185654;2.3844994464758527
-2.084997914736498;2.8107288060807254
0.34713829950623953;3.451776565141005
-2.1448651832072914;2.70791624257966
2.402380420070205;1.1074563341338413
2.469158420153751;1.6787713976769358
-1.1729761207811937;2.699566975350649
0.33381850564016957;4.936458363607072
1.3514089491628076;3.3425527340843413
2.1491714442121035;1.0369722816581022
2.5192193078744376;0.1873352758219462
-2.6979864741108663;2.521947223495424
2.351512587842391;0.8280012965173169
-0.8799856309933627;1.382371461526665
0.5143204338793053;4.62733684222348
1.1055044830318288;1.2638912874022599
-1.6055364201467528;3.597730189068956
2.2270737347682457;1.2629699606232072
0.28778888709983363;4.04109530060173
1.5672489659103563;0.017809063256428503
1.6784149856479307;0.6090473888614643
-1.4285468697503534;2.975675074885841
2.2235325446226555;0.30178949338018846
-1.7623374121116875;1.0901964284531669
-0.8497475745131643;3.2154828291395
1.6960751592790864;0.22812546836170022
-1.8684912453040163;3.0798248742975796
1.9606673117345883;2.2516977583168627
-1.9337194821605757;3.696589735723782
-1.0381921197291857;2.953237614842101
1.379172036178832;0.459257008219042
0.43189105991654975;4.334954564926074
0.8154680559756669;4.785261164926227
-1.2276898482760088;3.5466655549139543
-2.945408303506613;2.9300827703562686
1.8959376071615694;5.185402589388561
1.4817005211372116;0.690074594518305
3.2288149063832945;1.1317196535506926
0.5716704821520695;4.322885662413
-2.234398771604518;3.6987391043319793
2.5602462798770595;0.7479885118413675
-2.9000760372306225;3.068772910346045
0.9527003876099976;3.6029312288036714
1.815598103875153;1.119697192646448
0.5947624315191664;4.70964730441629
1.7295506358228474;1.1472936876947921
-0.8180768524489339;2.5387400065300225
-0.6149070967624418;3.9496358457828395
-2.948656156357867;3.4363136416317115
-1.0014043562695067;2.8488177802407866
1.9750465856318145;1.5443099435236944
1.1012350653926113;4.889770749338617
2.223222280858821;0.8387734261521621
-1.8374154387281474;2.330584345717861
0.754760975781029;4.160159820902834
1.0161804119763957;4.485270466092259
-2.370481762982645;2.563847673811399
1.5287853728149865;4.495023919214202
2.8739866302943606;0.4839941492079743
0.18672563223958238;4.026836564559565
0.5325322807117071;5.229596084692432
2.40615694346486;4.8704750196426385
1.2008309760433589;0.6016717299206205
-2.394824832959938;3.3980610309371393
0.9353251153517164;5.33179296043801
0.49422428004219043;3.89005746079827
-0.8690959058224262;2.777352780526401
2.9352147507773845;1.4091948236146759
-2.457161620271994;3.168273553952224
1.8727175224410586;4.180692369188909
2.367906447304533;0.5521908780500973
1.9843690943557362;0.48955673753982665
0.2139790794550549;4.885425352343197
0.9941444510266595;1.1109527355841982
-2.5064847289626027;1.9772216267480505
0.7638737317944047;3.478816551397579
2.4715314130469572;0.8019195970501767
-0.9897478494879475;3.7428607011689166
0.9825700909789874;5.375309623791891
2.503580521955657;0.18429668681569522
1.636065836078763;4.696945565881949
1.5446212592107438;4.2107812715938895
-2.109566755488596;3.1067725840426172
1.1900899168511363;4.727731228363559
1.6324473559191377;1.4636200949196336
1.254712438591226;0.08963315645940362
0.3557243734758163;4.712744038417366
-1.3158359468130905;3.145423581454475
2.2742116481149086;5.105704097110225
1.0524173341686671;4.544980945515211
-1.6838912806484458;2.808535391059157
-1.757691267107416;2.651580605440004
0.3136400748894247;4.335086375004975
2.096805454802437;4.847414122413621
0.7019289837915643;0.28415955375657476
2.4550973706520267;0.6212317875048049
1.0364040297735253;1.130031945174975
-2.8706664484189472;3.1587816943872955
1.6400376127622431;1.8194898924854155
1.4885997678819276;0.6516338440164078
2.3110227598997386;1.3038084809560841
-1.6379362158275104;2.4332931687633095
1.7771099366452214;1.1865525442020142
1.790713942057323;0.7294503628272314
1.4639610788223876;0.014562655459784746
-2.7836658559455922;2.9921154098732266
-1.2490258156307412;3.085339719968595
-1.7353744047210433;2.5691211752169276
0.5900990368467607;2.969745436113734
-2.294717517144449;2.5666235387664593
-1.764041402814518;2.222229951493175
1.8243396359241126;0.9542746135281812
-1.5543263896180464;3.0501868547874267
0.5727938098809244;4.088055430524065
-1.6721159111440371;3.828838963546546
-1.3816332366308317;2.3846501069209443
1.8364513947978667;0.9916859731013552
0.2771801740764812;4.844283219620902
1.9408754252840383;0.6607539515178666
1.255667542384771;3.382041115682056
-1.0055259210838283;3.0840054048407994
-1.7123726800849306;2.7778022644069074
0.22459286251653932;4.770281540947536
-1.3563362107375767;3.9634835297265014
-1.252454649489311;2.3391150530928857
1.6638913614718664;0.5849500725572703
0.6697869960051712;3.5954080169749427
-1.398815983875804;2.19273806909319
0.670478769495503;4.0409427464816785
2.74666646030275;1.5454348151600295
-1.6604674217908977;2.370034730508045
-1.859489789164686;2.635499666440248
1.8801651037841602;0.4407683328509629
2.3696021357334014;0.9507169121647336
0.7343639103625873;5.0372543696778465
1.8432084721785584;-0.07222085325268268
-0.04749203582851247;5.474252564587464
1.7144444869831275;5.025215236719037
1.9889431270933944;1.5097672869674166
0.45953466751367356;5.44982629930781
-0.9692009463341885;3.267217016171877
2.1061604967802476;3.4951318907629223
1.4903684456881097;3.913171971468302
1.3222245685154597;4.178808074101593
0.4883823093198226;3.268017766049384
-1.3140493973539746;3.28801419396909
3.410852891847389;0.8723093689415512
1.0037251889273626;4.19147701743289
-0.9648585351007511;3.7652788849555887
2.084964510422932;1.1939657257065106
1.4281155017447051;1.6243508337475574
2.951958248127699;-0.34432735507018264
0.595676822337917;4.086142627856107
2.4743418108972794;0.8999261933896985
0.6774506081311121;5.461506559738582
1.869221394823855;5.44132083306674
2.2199773360672417;0.3631146101406201
-1.033952585992028;2.9210578491127395
1.2138741061434821;3.6479504222100867
1.0626962212430218;5.176351431626175
0.9143387674703604;4.550146428611414
0.44359862996842747;3.1153094465140336
2.1404394194253458;0.7060666096508798
-1.254634865640495;1.820038014730404
0.7438739881017237;4.122405677103188
-1.0465651311633073;2.9648383664301194
0.9593607415433021;4.56078644976664
1.1552129830701285;5.0996188654606085
2.0784458525369907;-0.09636540145523531
1.6235048883018022;0.4098678668054905
-1.9229378053023551;3.0233736333107397
0.9171985638912357;3.9057003556311254
2.6963731610224833;0.6256321776271043
-1.8089237428424303;2.7878433789877994
1.3447177007541433;4.857111330388306
-2.137729138394324;2.8711694077686123
1.9755391748807045;0.7189891322968999
-1.6049681857381277;2.974254198964464
1.6599104892724754;3.5628918352361985
-2.21078548647797;3.3888567740774227
2.0299646506585307;0.7255313445039923
-1.0640604440157981;3.535545558602783
0.0815155229231318;4.567422348207112
-1.9643308084987228;3.035816701770394
0.7151779475135126;5.413345564535995
2.0458582544713453;0.9942205609168706
1.0827257638987469;4.0627187657234325
0.7675227889508035;4.397596708910778
-1.6923063339582396;2.4920454818249897
1.5967811670890122;0.03498877565698977
1.644860982790548;1.89339413765186
1.2713514103916879;1.8925420677088496
1.3615580623397303;1.3663825209639329
-0.0018489296331316574;4.581456680763854
-1.0093464064248348;1.3245108055481631
2.601374866288433;1.087994589052718
1.3603489942050504;3.333613700861889
0.45976417863483343;1.2614553745535653
2.47019077207499;1.3145131461315405
2.5152654304199293;1.1114393504213103
1.0692385339646449;4.530684839209695
-2.7367479899017617;2.5942094813084218
-1.8082225260019826;1.597017490032788
0.7280986900906466;3.8553144405839355
2.3381228529390596;3.431167922689131
-0.3201500043440233;2.8911250054596085
0.2723960354779992;5.469960038837965
1.6974790983625732;0.866123282176209
1.7674740330281093;1.2698786389440444
0.45379178903736606;3.956477528589741
1.6728053061015404;0.6593005713406582
-2.1596810916129137;3.4100309637279316
-2.3262310059786064;1.7367074474615107
-0.9610763608283948;1.274075961019389
0.3761408701127562;3.376924669381823
0.7893385592700715;4.3374865327862375
2.0450552731160134;1.125154701270986
-1.5047005800758158;3.378623705972745
-1.2009168783893935;3.181308035936348
-1.8285940336074282;4.365354469059372
-2.335659266799378;2.460938228379187
2.441256200470635;-0.044710385242134776
-0.4872713010704255;3.328582925448637
-2.072161960797337;2.663291688746382
1.0762741757700125;4.684806189583654
2.61437654590146;1.101642650218694
2.5270642986982637;0.617812201896371
1.3796469327539564;4.548264429193056
0.9494257913388888;0.6108792575136448
1.0017331713702464;1.1682243370214858
-1.3044090124532441;3.003119344445464
0.2005559327124259;4.4640178490579
1.130789312766103;0.9356208564581359
-0.7919816747057096;2.9567959251392684
1.5463231290618487;4.212973002469771
1.6835378212422856;4.19583242596098
-1.9964815067184205;2.85164868191699
1.6522516318103992;3.655828422430336
-0.73542188744096;2.3884309702031716
